SessionId	ItemId	CatId	Time
11290256	214849037	6	1411458299.731
11290259	214849037	6	1411708538.358
11290259	214849037	6	1411708571.973
11290261	214844325	1	1411552134.614
11290261	214718377	1	1411552134.619
11290261	214844332	1	1411552134.631
11290261	214860253	1	1411552192.149
11290261	214861359	1	1411552199.838
11290261	214861406	1	1411552202.984
11290261	214861408	1	1411552288.399
11290261	214706428	1	1411552310.158
11290261	214850291	1	1411552450.932
11290272	214853310	3	1411758383.894
11290272	214853310	3	1411758407.03
11290273	214849162	9	1411638164.17
11290273	214551924	2	1411638743.101
11290289	214507331	6	1411623337.258
11290289	214507331	6	1411625195.385
11290291	214581611	0	1411639406.917
11290291	214645871	7	1411639434.451
11290291	214676306	3	1411639446.598
11290292	214846916	2	1411719118.983
11290292	214556218	1	1411719417.053
11290292	214556218	1	1411719465.768
11290292	214684464	2	1411719614.67
11290292	214708307	0	1411719680.399
11290293	214854264	3	1411796911.961
11290293	214854262	3	1411796988.282
11290294	214842735	4	1411570543.869
11290294	214842735	4	1411571520.977
11290308	214850630	0	1411749951.464
11290308	214850630	0	1411749997.72
11290308	214850630	0	1411750172.991
11290316	214515883	7	1411721399.296
11290316	214705127	7	1411721463.568
11290316	214581898	7	1411721565.558
11290316	214600410	7	1411721616.32
11290329	214572392	2	1411650756.666
11290329	214572392	2	1411651283.122
11290329	214539281	2	1411651298.112
11290329	214572392	2	1411651323.165
11290329	214539281	2	1411651336.808
11290329	214539277	2	1411651364.158
11290329	214843333	4	1411652536.977
11290329	214638482	4	1411652707.133
11290331	214514280	1	1411572871.952
11290331	214853342	1	1411573285.973
11290331	214850366	1	1411573520.041
11290331	214850366	1	1411573557.375
11290331	214849153	3	1411573889.561
11290331	214846344	3	1411574079.658
11290331	214846333	3	1411574792.517
11290331	214853353	3	1411574893.966
11290331	214853090	3	1411574957.431
11290331	214561997	0	1411575382.989
11290331	214717524	0	1411575393.562
11290331	214849796	0	1411575410.92
11290336	214846412	0	1411641738.468
11290336	214846415	0	1411641751.913
11290336	214849760	0	1411641802.057
11290336	214846427	0	1411641867.839
11290336	214835070	3	1411642059.705
11290336	214718158	3	1411642092.22
11290336	214540706	3	1411642109.039
11290339	214774676	2	1411824100.439
11290339	214839339	2	1411824151.276
11290339	214574777	2	1411824362.262
11290339	214574777	2	1411824492.787
11290343	214639912	1	1411724642.436
11290343	214639910	1	1411724710.749
11290343	214537361	1	1411725028.922
11290344	214849040	6	1411716455.571
11290344	214695536	6	1411716710.022
11290347	214832747	3	1411664740.675
11290347	214697447	1	1411664852.974
11290347	214836932	3	1411664928.563
11290347	214697447	1	1411666229.639
11290347	214697447	1	1411666410.314
11290349	214509530	2	1411737199.548
11290349	214837284	2	1411737475.033
11290349	214708260	2	1411737521.507
11290349	214708265	2	1411737840.127
11290351	214639370	7	1411666402.574
11290351	214848264	7	1411666436.428
11290358	214865589	1	1411727562.539
11290358	214538467	1	1411727632.897
11290358	214652265	1	1411727660.514
11290358	214538317	1	1411727673.589
11290358	214531007	1	1411727708.972
11290358	214636577	1	1411727721.019
11290358	214836911	1	1411727751.726
11290358	214652267	1	1411727763.544
11290358	214538315	1	1411727770.812
11290358	214530984	1	1411727780.999
11290358	214530943	1	1411727788.219
11290358	214701281	1	1411727799.784
11290358	214696355	1	1411727815.57
11290358	214701337	1	1411727829.855
11290358	214695305	1	1411727901.706
11290358	214695328	1	1411727906.574
11290358	214714734	1	1411727950.107
11290358	214652957	1	1411727979.332
11290358	214538465	1	1411727998.524
11290358	214819655	1	1411728035.506
11290358	214530982	1	1411728054.433
11290358	214636582	1	1411728077.189
11290358	214865589	1	1411728145.379
11290358	214538306	1	1411728213.21
11290358	214538467	1	1411728225.881
11290358	214538462	1	1411728280.669
11290366	214746457	5	1411725427.655
11290366	214563253	5	1411725511.295
11290374	214714888	1	1411807839.63
11290374	214672852	1	1411808169.662
11290377	214832415	8	1411826365.992
11290377	214832415	8	1411826461.246
11290377	214832420	8	1411826493.434
11290377	214832417	8	1411826866.874
11290378	214851159	3	1411530596.468
11290378	214856550	0	1411530615.398
11290384	214826666	4	1411789472.972
11290384	214826666	4	1411790930.197
11290386	214838246	6	1411537905.333
11290386	214701092	6	1411537945.225
11290386	214701086	6	1411538003.226
11290387	214856707	3	1411785776.602
11290387	214853132	3	1411785940.318
11290393	214854495	3	1411569623.517
11290393	214569913	3	1411569700.363
11290393	214569915	0	1411569743.833
11290393	214575665	3	1411569821.796
11290393	214849284	3	1411570595.101
11290393	214665277	3	1411570776.09
11290393	214722202	11	1411571105.758
11290393	214737337	0	1411571202.034
11290393	214726007	0	1411571791.599
11290393	214733606	0	1411571842.538
11290393	214820619	11	1411571895.771
11290393	214820619	11	1411571898.001
11290393	214732595	11	1411571976.936
11290393	214732595	11	1411571979.219
11290394	214567040	5	1411831300.896
11290394	214575193	1	1411831506.543
11290396	214709222	5	1411849664.287
11290396	214697850	5	1411849752.456
11290396	214708963	5	1411849756.251
11290396	214709222	5	1411849760.197
11290397	214704187	10	1411795385.776
11290397	214571143	8	1411795393.93
11290402	214600132	7	1411659135.28
11290402	214613816	7	1411659183.874
11290402	214600132	7	1411659205.058
11290406	214851077	0	1411630403.996
11290406	214711952	0	1411630413.945
11290407	214531320	0	1411541464.66
11290407	214531318	0	1411541465.799
11290418	214540963	2	1411832131.356
11290418	214540963	2	1411832539.8
11290421	214851431	0	1411829655.453
11290421	214851429	0	1411829718.871
11290422	214717888	0	1411542610.94
11290422	214826953	0	1411542718.739
11290422	214850756	0	1411542779.584
11290422	214579775	0	1411542846.736
11290432	214677628	2	1411513595.441
11290432	214546123	2	1411513619.39
11290437	214849230	3	1411528435.069
11290437	214572448	3	1411529013.155
11290437	214568117	7	1411529107.301
11290437	214850790	3	1411529125.605
11290437	214675895	3	1411529272.859
11290437	214848176	0	1411529346.139
11290437	214844396	0	1411529357.322
11290437	214846479	0	1411529387.76
11290437	214690796	3	1411529585.215
11290437	214854545	3	1411529664.606
11290441	214852978	3	1411584521.651
11290441	214853248	3	1411584574.102
11290444	214551845	2	1411705321.095
11290444	214684170	2	1411705371.978
11290448	214853094	3	1411635363.284
11290448	214853085	3	1411635549.42
11290449	214586927	7	1411453344.996
11290449	214844160	7	1411453433.134
11290449	214586927	7	1411453481.489
11290449	214586542	7	1411453535.67
11290449	214645993	7	1411453574.601
11290449	214535066	7	1411453612.098
11290492	214846007	0	1411844572.618
11290492	214853698	0	1411844641.386
11290492	214853707	0	1411844659.023
11290492	214853730	3	1411844689.449
11290492	214854527	3	1411844721.943
11290492	214854527	3	1411844753.841
11290492	214854504	0	1411844781.767
11290493	214837427	4	1411687044.114
11290493	214638480	4	1411687105.408
11290493	214586970	4	1411687138.056
11290493	214586970	4	1411687210.424
11290493	214837430	4	1411687258.031
11290493	214638485	4	1411687355.411
11290494	214601040	0	1411578872.572
11290494	214853216	0	1411578874.774
11290494	214820844	0	1411578876.394
11290494	214853212	0	1411578879.64
11290494	214545932	0	1411578883.667
11290494	214584977	0	1411578887.403
11290494	214510757	0	1411578888.938
11290494	214683193	0	1411578893.095
11290494	214509855	0	1411578894.677
11290494	214559527	0	1411578898.308
11290494	214672931	0	1411578900.204
11290494	214668630	0	1411578903.103
11290494	214680356	0	1411578906.283
11290494	214537515	0	1411578907.77
11290494	214537498	0	1411578911.643
11290494	214582552	0	1411578915.091
11290494	214575722	0	1411578919.081
11290494	214696751	0	1411578922.07
11290494	214552980	0	1411578924.34
11290494	214696760	0	1411578929.944
11290494	214587307	0	1411578931.267
11290494	214584808	0	1411578935.44
11290494	214537470	0	1411578940.622
11290494	214584817	0	1411578943.143
11290494	214509845	0	1411578946.025
11290494	214510783	0	1411578948.872
11290494	214672959	0	1411578953.117
11290497	214696646	5	1411653401.164
11290497	214696646	5	1411653403.611
11290504	214849327	1	1411530580.833
11290504	214717757	1	1411530625.451
11290504	214675920	1	1411530693.531
11290504	214856762	1	1411530716.705
11290504	214849327	1	1411530732.482
11290511	214851317	3	1411827168.956
11290511	214695525	3	1411827283.452
11290516	214700878	5	1411801947.522
11290516	214674457	5	1411801969.611
11290516	214701305	5	1411801992.707
11290516	214674412	5	1411802043.239
11290516	214853713	0	1411802162.389
11290516	214695225	1	1411802267.281
11290519	214849136	0	1411832366.995
11290519	214743495	3	1411832754.439
11290519	214846367	3	1411832903.533
11290519	214582346	3	1411832960.304
11290519	214582350	3	1411832981.95
11290522	214826891	1	1411578383.259
11290522	214850366	1	1411578383.495
11290522	214639462	1	1411578391.272
11290522	214639464	1	1411578412.701
11290522	214639468	1	1411578519.382
11290523	214530502	0	1411558782.031
11290523	214711961	1	1411558850.959
11290523	214582950	0	1411559015.112
11290523	214651837	5	1411559299.624
11290524	214706102	3	1411578344.77
11290524	214849247	3	1411578553.726
11290524	214851137	3	1411578597.78
11290527	214857362	4	1411630523.324
11290527	214857365	4	1411630576.131
11290527	214857362	4	1411630622.94
11290527	214842735	4	1411630653.152
11290528	214714830	6	1411841927.768
11290528	214714830	6	1411841992.975
11290528	214714830	6	1411841996.191
11290528	214846299	6	1411842034.836
11290529	214583610	2	1411534353.229
11290529	214829760	2	1411534559.973
11290531	214696091	2	1411654591.902
11290531	214696082	2	1411654708.019
11290534	214849350	6	1411741257.477
11290534	214850612	6	1411741265.978
11290534	214684093	6	1411741417.413
11290538	214691531	0	1411725495.867
11290538	214691471	0	1411725508.423
11290538	214691657	0	1411725557.974
11290538	214691621	0	1411725572.062
11290538	214672843	0	1411725589.451
11290538	214586477	0	1411725596.028
11290538	214537470	0	1411725608.825
11290538	214600502	0	1411725614.776
11290538	214510738	0	1411725623.578
11290538	214582552	0	1411725653.503
11290538	214537498	0	1411725659.379
11290538	214680356	0	1411725669.953
11290538	214672931	0	1411725679.81
11290538	214559527	0	1411725683.868
11290538	214509855	0	1411725690.163
11290538	214683193	0	1411725695.329
11290538	214651522	0	1411725700.23
11290538	214545932	0	1411725711.234
11290538	214677733	0	1411725722.497
11290538	214557189	0	1411725731.489
11290538	214679010	0	1411725736.713
11290538	214535649	0	1411725740.01
11290538	214684712	0	1411725743.128
11290538	214684721	0	1411725759.981
11290538	214545879	0	1411725763.558
11290538	214696432	0	1411725785.591
11290538	214595855	0	1411725795.233
11290538	214691231	0	1411725799.756
11290538	214595855	0	1411725804.589
11290538	214691510	0	1411725822.451
11290538	214691492	0	1411725845.029
11290538	214691522	0	1411725849.107
11290538	214691531	0	1411725856.98
11290538	214691657	0	1411725869.58
11290547	214565621	2	1411674386.966
11290547	214565621	2	1411674534.138
11290552	214717290	5	1411755045.952
11290552	214716950	1	1411756460.706
11290552	214716982	1	1411756547.366
11290552	214716975	1	1411756563.585
11290552	214717867	1	1411756681.586
11290552	214748327	1	1411756687.208
11290552	214840091	5	1411757239.575
11290552	214717290	5	1411757638.675
11290552	214709317	1	1411757663.054
11290552	214840091	5	1411757679.175
11290564	214853424	1	1411822818.313
11290564	214848967	1	1411822879.375
11290564	214853424	1	1411822940.858
11290578	214568400	5	1411647367.859
11290578	214568400	5	1411647415.101
11290586	214595855	0	1411631128.135
11290586	214595855	0	1411631168.26
11290591	214572660	1	1411748728.273
11290591	214696577	1	1411748901.772
11290591	214558389	1	1411748931.391
11290591	214695247	1	1411749143.666
11290591	214573142	1	1411749165.73
11290591	214705734	1	1411749202.67
11290592	214753586	1	1411725635.611
11290592	214512673	0	1411725713.153
11290592	214551174	0	1411725793.904
11290602	214687800	1	1411731551.964
11290602	214644697	0	1411731629.056
11290602	214856743	1	1411731867.454
11290602	214844353	1	1411732016.635
11290602	214861498	1	1411732226.076
11290604	214838107	1	1411726699.828
11290604	214831948	1	1411726833.926
11290604	214831948	1	1411726884.644
11290619	214712132	0	1411586955.683
11290619	214712132	0	1411586971.949
11290621	214862317	1	1411675906.625
11290621	214862317	1	1411676406.572
11290622	214664820	1	1411720495.987
11290622	214836517	1	1411720839.71
11290623	214700992	2	1411665877.594
11290623	214700992	2	1411665880.652
11290623	214774676	2	1411666073.033
11290623	214774676	2	1411666077.533
11290623	214774678	2	1411666101.952
11290623	214774678	2	1411666108.177
11290623	214695718	2	1411666526.054
11290626	214602298	2	1411612321.087
11290626	214717115	2	1411612375.685
11290628	214834873	1	1411627064.43
11290628	214848133	1	1411627083.747
11290628	214717839	1	1411627133.722
11290631	214846260	5	1411668665.76
11290631	214835165	1	1411668900.057
11290631	214743339	3	1411669235.296
11290631	214684785	3	1411669247.085
11290631	214854358	3	1411669289.022
11290632	214820246	2	1411451500.752
11290632	214584832	2	1411451533.207
11290632	214584832	2	1411451665.817
11290632	214820246	2	1411451679.804
11290632	214584832	2	1411451685.817
11290633	214584832	2	1411757396.246
11290633	214820246	2	1411757430.428
11290633	214584832	2	1411757447.983
11290637	214848746	1	1411796070.585
11290637	214848746	1	1411796072.317
11290638	214856490	2	1411480313.972
11290638	214717790	0	1411480336.748
11290646	214643878	1	1411574670.326
11290646	214643878	1	1411575173.644
11290649	214854527	3	1411823362.845
11290649	214854527	3	1411823490.33
11290651	214694139	5	1411726208.332
11290651	214687768	5	1411726298.918
11290651	214694139	5	1411726309.536
11290658	214856203	8	1411554775.618
11290658	214861706	8	1411554807.883
11290658	214861706	8	1411554895.066
11290658	214861706	8	1411554969.626
11290659	214563253	5	1411840116.007
11290659	214676032	5	1411840151.693
11290661	214856827	1	1411670691.735
11290661	214856825	1	1411671467.337
11290663	214753517	0	1411732890.295
11290663	214644307	0	1411732915.961
11290667	214674647	1	1411633881.56
11290667	214845418	1	1411634104.166
11290678	214832287	2	1411577526.278
11290678	214832287	2	1411577624.988
11290682	214567074	5	1411715939.728
11290682	214567074	5	1411715941.446
11290691	214853420	1	1411838391.517
11290691	214850949	1	1411838422.467
11290694	214853214	2	1411654751.443
11290694	214853214	2	1411655394.969
11290694	214564408	2	1411655555.561
11290702	214836932	3	1411625706.84
11290702	214851313	3	1411625747.25
11290703	214853094	3	1411444958.204
11290703	214537882	4	1411445387.919
11290703	214716932	1	1411448555.239
11290703	214676535	1	1411448861.038
11290703	214717284	5	1411449808.624
11290703	214639481	1	1411452399.745
11290703	214851032	1	1411452612.173
11290703	214839339	2	1411453668.203
11290703	214851011	3	1411453882.053
11290703	214676535	1	1411456338.73
11290703	214516183	2	1411458338.499
11290703	214696432	0	1411458425.047
11290703	214709801	7	1411459906.336
11290709	214687963	5	1411647375.154
11290709	214676945	0	1411650385.693
11290709	214835126	1	1411654315.171
11290711	214853094	3	1411792669.925
11290711	214587300	1	1411793876.005
11290711	214844160	7	1411795279.214
11290712	214819807	5	1411800405.917
11290712	214819807	5	1411800502.575
11290712	214700992	2	1411802035.055
11290712	214861895	1	1411802631.714
11290712	214684785	3	1411806189.99
11290716	214853205	6	1411801548.344
11290716	214849350	6	1411801649.388
11290716	214508287	6	1411801986.331
11290716	214508287	6	1411803801.06
11290717	214514265	1	1411506988.164
11290717	214514325	1	1411507005.112
11290717	214512605	1	1411507013.881
11290717	214676602	1	1411507029.692
11290717	214857545	1	1411507032.093
11290717	214548729	1	1411507052.223
11290717	214836508	1	1411507114.756
11290717	214836523	1	1411507117.403
11290717	214853205	6	1411507790.529
11290717	214702903	6	1411507897.603
11290717	214702884	6	1411507948.0
11290717	214575298	6	1411508000.638
11290717	214663102	6	1411508016.676
11290717	214663104	6	1411508030.298
11290717	214840592	6	1411508045.252
11290717	214846438	6	1411508123.518
11290717	214559653	6	1411508139.568
11290717	214694752	12	1411508265.322
11290717	214862983	12	1411508419.692
11290718	214676602	1	1411652856.753
11290718	214548729	1	1411652908.263
11290718	214548729	1	1411653110.143
11290718	214548729	1	1411653169.149
11290722	214853460	1	1411571871.249
11290722	214853460	1	1411571877.629
11290726	214774676	2	1411451776.424
11290726	214845416	5	1411451781.609
11290726	214819775	5	1411451789.919
11290727	214774676	2	1411468429.747
11290727	214819775	5	1411468436.308
11290727	214845416	5	1411468445.035
11290732	214774676	2	1411571014.17
11290732	214845416	5	1411571020.502
11290732	214819775	5	1411571026.219
11290733	214819775	5	1411624735.083
11290733	214774676	2	1411624740.648
11290733	214845416	5	1411624744.395
11290733	214774676	2	1411624848.711
11290737	214819775	5	1411743913.536
11290737	214845416	5	1411743925.88
11290737	214774676	2	1411743939.984
11290737	214695523	5	1411745461.581
11290737	214701305	5	1411745591.23
11290738	214774676	2	1411758077.181
11290738	214819775	5	1411758094.427
11290738	214845416	5	1411758102.487
11290739	214819775	5	1411797917.921
11290739	214845416	5	1411797918.121
11290739	214774676	2	1411797963.481
11290739	214774676	2	1411799720.925
11290741	214819775	5	1411831289.136
11290741	214774676	2	1411831290.816
11290741	214845416	0	1411831297.809
11290753	214668150	1	1411735069.378
11290753	214668150	1	1411735080.091
11290753	214581697	1	1411736336.854
11290758	214725542	2	1411834285.441
11290758	214550531	2	1411834294.397
11290758	214578836	2	1411834314.774
11290767	214853090	3	1411480130.186
11290767	214851326	3	1411480169.701
11290767	214851326	3	1411480211.619
11290767	214853090	3	1411480227.197
11290767	214851326	3	1411480269.627
11290767	214853090	3	1411480275.865
11290768	214851326	3	1411731139.135
11290768	214853090	3	1411731172.039
11290768	214853090	3	1411731198.0
11290784	214535634	0	1411632633.138
11290784	214565557	5	1411632695.187
11290784	214535634	0	1411632737.744
11290784	214535634	0	1411632804.391
11290789	214696432	0	1411679920.46
11290789	214700992	2	1411680107.473
11290789	214774678	2	1411680204.077
11290789	214574777	2	1411680253.977
11290789	214574777	2	1411680429.964
11290791	214849164	1	1411584019.122
11290791	214560500	1	1411584040.38
11290812	214717305	5	1411711772.614
11290812	214846194	5	1411711803.086
11290813	214551913	2	1411705182.204
11290813	214551913	2	1411705411.942
11290814	214677879	2	1411733897.58
11290814	214684785	3	1411734370.105
11290814	214554585	3	1411734834.465
11290814	214595150	3	1411734912.257
11290814	214854118	3	1411735108.72
11290814	214705127	7	1411735602.474
11290828	214508287	6	1411529733.937
11290828	214684093	6	1411529757.004
11290829	214572452	3	1411811843.57
11290829	214854352	0	1411811870.08
11290833	214585393	3	1411726050.108
11290833	214585393	3	1411726137.482
11290834	214644322	6	1411838088.304
11290834	214708436	6	1411838247.714
11290834	214848716	6	1411838431.398
11290847	214530898	1	1411745335.562
11290847	214537190	5	1411745427.381
11290847	214819505	1	1411745557.723
11290847	214714586	1	1411745584.357
11290847	214538372	1	1411745683.502
11290847	214538240	1	1411745953.33
11290847	214538430	1	1411746016.168
11290847	214538488	1	1411746042.555
11290848	214848159	0	1411638117.263
11290848	214708307	0	1411638176.592
11290848	214850630	0	1411638332.934
11290849	214551917	2	1411739978.974
11290849	214551917	2	1411740062.122
11290849	214551900	2	1411740242.728
11290857	214690127	3	1411668156.716
11290857	214852978	3	1411668298.833
11290858	214612792	1	1411577345.993
11290858	214629356	1	1411577484.388
11290858	214629354	1	1411577563.679
11290858	214854110	1	1411577647.73
11290858	214629358	1	1411577740.357
11290868	214853248	3	1411732171.478
11290868	214853096	3	1411732185.848
11290868	214853094	3	1411732217.826
11290868	214853248	3	1411732235.749
11290871	214508942	0	1411507983.692
11290871	214545542	1	1411507986.135
11290876	214830268	11	1411701155.744
11290876	214831522	11	1411701243.518
11290877	214599986	7	1411668581.769
11290877	214857097	7	1411668598.319
11290881	214712057	4	1411714635.225
11290881	214856501	2	1411714932.165
11290884	214840779	0	1411575246.433
11290884	214691486	0	1411575406.326
11290884	214691291	0	1411575448.995
11290884	214691630	0	1411575495.939
11290884	214691405	0	1411575580.033
11290884	214691396	0	1411575644.321
11290884	214691390	0	1411575683.466
11290884	214691357	0	1411575755.871
11290884	214845549	2	1411575867.221
11290884	214865657	2	1411576045.471
11290884	214843931	2	1411576459.482
11290884	214843980	2	1411576525.288
11290884	214843912	2	1411576647.119
11290887	214853094	3	1411657682.343
11290887	214851326	3	1411657756.402
11290887	214853105	3	1411657789.798
11290887	214853096	3	1411657827.614
11290891	214579869	5	1411628858.945
11290891	214555745	5	1411628907.716
11290894	214853090	3	1411648781.891
11290894	214583670	3	1411649060.031
11290897	214606395	1	1411624284.23
11290897	214514270	1	1411624309.363
11290904	214858854	7	1411578283.411
11290904	214858856	7	1411578337.398
11290904	214858854	7	1411578457.498
11290904	214858856	7	1411578569.848
11290912	214606809	0	1411835594.571
11290912	214800268	0	1411835736.428
11290912	214821022	3	1411835823.949
11290912	214743495	3	1411837881.452
11290912	214854538	0	1411838381.437
11290912	214572650	1	1411838756.516
11290918	214831948	1	1411572696.903
11290918	214838102	1	1411572739.582
11290918	214850942	1	1411572794.826
11290918	214709987	1	1411572823.288
11290918	214549160	0	1411573313.393
11290928	214853327	1	1411603981.94
11290928	214644639	0	1411604064.469
11290928	214856514	1	1411604101.16
11290928	214853327	1	1411604189.441
11290929	214837877	2	1411795477.773
11290929	214546018	2	1411795502.388
11290929	214686069	2	1411795533.938
11290931	214514276	1	1411664056.047
11290931	214548817	1	1411664137.182
11290938	214508287	6	1411623864.826
11290938	214684093	6	1411623991.247
11290938	214708372	6	1411624001.761
11290938	214507331	6	1411624012.916
11290938	214508287	6	1411624126.09
11290939	214854262	3	1411736963.394
11290939	214853184	3	1411737443.232
11290947	214557009	3	1411573040.303
11290947	214853702	3	1411573066.777
11290947	214577387	3	1411573118.459
11290947	214854515	3	1411573126.477
11290947	214853698	0	1411573178.808
11290947	214718385	0	1411573213.314
11290947	214853707	0	1411573237.716
11290947	214716110	0	1411573315.494
11290947	214753515	3	1411573325.999
11290947	214849020	0	1411573374.913
11290947	214717412	3	1411573810.175
11290947	214738460	3	1411573844.455
11290947	214853188	3	1411574491.201
11290947	214849462	3	1411574665.626
11290947	214674427	3	1411574745.461
11290947	214717498	3	1411574758.962
11290947	214581607	3	1411574781.795
11290947	214585588	3	1411574790.169
11290947	214553865	3	1411574817.315
11290947	214702905	3	1411574865.078
11290947	214717412	3	1411574882.58
11290947	214835070	3	1411574906.623
11290947	214561494	3	1411574975.417
11290947	214857695	0	1411575007.339
11290947	214850771	3	1411575076.104
11290947	214567408	3	1411575129.991
11290947	214848986	3	1411575188.579
11290947	214848945	3	1411575247.222
11290947	214580173	3	1411575256.718
11290947	214561479	3	1411575281.124
11290947	214581596	3	1411575283.3
11290947	214717087	3	1411575285.578
11290947	214717397	3	1411575289.979
11290947	214705147	3	1411575305.131
11290947	214575084	3	1411575307.79
11290947	214558254	3	1411575310.038
11290947	214553865	3	1411575311.313
11290947	214676306	3	1411575558.099
11290947	214821022	3	1411575562.054
11290947	214850743	3	1411575563.663
11290947	214718169	3	1411575568.462
11290947	214861464	0	1411575570.552
11290947	214561494	3	1411575572.582
11290948	214587257	2	1411818493.356
11290948	214710152	2	1411818551.367
11290948	214838610	1	1411818582.287
11290949	214532113	0	1411809114.507
11290949	214694105	5	1411809173.392
11290949	214690813	5	1411809232.73
11290949	214535634	0	1411809278.611
11290949	214585406	5	1411809342.479
11290949	214846980	5	1411809376.102
11290949	214848294	5	1411809419.203
11290949	214643945	1	1411809517.824
11290949	214636329	8	1411809803.335
11290949	214636329	8	1411809819.534
11290949	214837258	10	1411809922.186
11290949	214516738	10	1411810001.246
11290957	214853090	3	1411704645.619
11290957	214853090	3	1411705698.718
11290957	214853096	3	1411705737.525
11290957	214853077	3	1411705810.546
11290957	214853248	3	1411705837.215
11290957	214851326	3	1411705869.784
11290959	214848992	6	1411565987.693
11290959	214848992	6	1411566012.76
11290959	214859364	6	1411566017.176
11290959	214848992	6	1411566020.491
11290959	214838212	6	1411566023.472
11290959	214848992	6	1411566051.099
11290959	214848992	6	1411566082.524
11290959	214848992	6	1411566088.938
11290959	214848992	6	1411566091.842
11290959	214864520	1	1411566221.403
11290959	214532955	1	1411566270.457
11290959	214862287	1	1411566353.581
11290959	214639472	1	1411566538.533
11290959	214864522	1	1411568383.176
11290959	214864511	1	1411568435.932
11290959	214864522	1	1411568468.372
11290959	214857219	1	1411568530.4
11290959	214848605	1	1411568570.199
11290961	214639483	1	1411836992.652
11290961	214639470	1	1411837086.39
11290961	214845073	1	1411837210.114
11290961	214639479	1	1411837282.939
11290962	214830596	11	1411846981.555
11290962	214830596	11	1411846985.334
11290963	214851287	2	1411484416.108
11290963	214849125	2	1411484541.713
11290967	214859342	1	1411694457.614
11290967	214854701	1	1411694570.196
11290967	214859904	1	1411694604.72
11290972	214712544	0	1411751332.623
11290972	214832484	0	1411751801.163
11290979	214856769	1	1411453048.524
11290979	214709807	1	1411456907.338
11290984	214819464	3	1411737428.92
11290984	214851009	3	1411737465.865
11290986	214819779	1	1411834578.405
11290986	214845489	1	1411834613.419
11290987	214836080	2	1411835356.393
11290987	214601109	2	1411835412.916
11290987	214848729	0	1411835639.445
11290987	214839780	2	1411835742.28
11290987	214835885	2	1411837154.072
11290989	214861882	9	1411737223.165
11290989	214676070	9	1411737375.352
11290994	214840762	0	1411460400.266
11290994	214586983	7	1411460485.291
11290994	214844190	7	1411460553.89
11290994	214844197	7	1411460702.609
11290994	214844190	7	1411460943.57
11290996	214594732	8	1411658864.342
11290996	214837260	8	1411658937.878
11290996	214594766	8	1411658968.5
11290998	214644189	1	1411651224.39
11290998	214826822	1	1411651275.38
11291001	214846357	9	1411846105.984
11291001	214846357	9	1411846130.975
11291003	214639509	1	1411639722.535
11291003	214639509	1	1411639752.161
11291022	214509084	0	1411490449.555
11291022	214820242	2	1411490585.323
11291022	214509084	0	1411490742.97
11291023	214613893	2	1411642836.812
11291023	214613893	2	1411643519.885
11291029	214555213	6	1411659624.466
11291029	214555213	6	1411660948.757
11291033	214580291	0	1411621341.836
11291033	214580291	0	1411623094.963
11291034	214580291	0	1411634043.437
11291034	214580304	2	1411634085.633
11291034	214702830	2	1411634139.784
11291041	214696826	5	1411477815.651
11291041	214696629	5	1411477960.519
11291041	214640240	5	1411478032.762
11291059	214541355	2	1411826664.915
11291059	214541355	2	1411827892.53
11291084	214710332	1	1411624217.872
11291084	214710337	1	1411624337.759
11291087	214571287	2	1411650685.397
11291087	214552125	2	1411650699.304
11291088	214853992	3	1411572030.059
11291088	214684942	3	1411572075.761
11291088	214850792	3	1411572114.436
11291088	214859300	3	1411572297.643
11291089	214851326	3	1411674138.839
11291089	214853090	3	1411674203.018
11291089	214853077	3	1411674235.816
11291089	214853085	3	1411674251.383
11291098	214832366	8	1411655689.22
11291098	214835467	8	1411655715.645
11291098	214832364	8	1411655745.52
11291098	214507492	0	1411657498.16
11291098	214832364	8	1411657594.105
11291098	214832366	8	1411657633.167
11291104	214839317	8	1411646715.317
11291104	214839317	8	1411646966.491
11291109	214853090	3	1411569012.445
11291109	214853090	3	1411569022.075
11291109	214853090	3	1411569023.459
11291114	214744132	11	1411842526.805
11291114	214860157	11	1411842560.207
11291121	214531157	3	1411544004.566
11291121	214571439	7	1411544136.852
11291131	214547893	9	1411707782.842
11291131	214850938	3	1411707834.757
11291136	214705370	0	1411814188.583
11291136	214851122	0	1411814292.983
11291144	214849496	1	1411834228.881
11291144	214849496	1	1411834230.394
11291144	214849494	1	1411834392.132
11291144	214849494	1	1411834393.943
11291144	214849496	1	1411834472.437
11291144	214849496	1	1411834983.545
11291144	214849496	1	1411834985.227
11291144	214849689	1	1411835517.305
11291144	214849496	1	1411835807.567
11291148	214858854	7	1411542295.134
11291148	214858854	7	1411545444.569
11291161	214552145	2	1411466712.675
11291161	214552145	2	1411466762.913
11291169	214849063	6	1411809157.37
11291169	214851849	6	1411809519.808
11291169	214857564	6	1411809573.61
11291172	214844171	7	1411545783.812
11291172	214844169	7	1411545939.143
11291178	214656281	1	1411797206.823
11291178	214656281	1	1411797513.309
11291188	214564382	3	1411542571.729
11291188	214570877	3	1411542591.782
11291196	214560120	0	1411761368.149
11291196	214560120	0	1411761542.892
11291198	214684093	6	1411565015.112
11291198	214684093	6	1411565091.039
11291199	214539350	2	1411557512.112
11291199	214539330	2	1411557722.045
11291199	214539350	2	1411557760.559
